"id","x","y","weight"
"KENNETT","570001.7062442768","267266.70887669944","23"
"ALNMOTH","423114.84850417764","611040.4397221273","50"
"WKFLDWG","432718.0308646326","420847.7782048072","191"
"CRSMYLF","257029.81439262134","662439.5480357854","130"
"BRSCGHJ","344464.68466736743","411545.2570493099","30"
"BARGOED","315101.8202999587","200028.06302922394","77"
"KNSGHST","525581.2317387299","179479.3585247103","6"
"NRTF","402420.09614938265","278909.9905509533","143"
"WOLSTON","443903.8483781879","111233.83140830908","46"
"BRSCGHB","344456.97885341174","412405.452317822","63"
"AINSDAL","331101.12767345994","412223.92882307706","143"
"SWELL","625799.975060744","148200.27084748092","52"
"CLWALL","375635.00313457526","242450.36829673272","46"
"STOKHAN","388499.8981246302","347400.3982377556","14"
"BLAYDON","418500.0421607","563500.33907532","44"
"WYEE","604812.7403678544","146942.98632039185","50"
"BRNCHTN","224999.85469497342","675499.5468003927","38"
"CRKRN","345319.711755695","108514.57629006609","37"
"PERSHOR","395199.77784975414","248029.64144839556","40"
"PLOCKTN","179449.9003277258","832949.6454172727","8"
"BEMPTON","518999.78493965085","471730.2455220688","29"
"HLYH","224800.14435263455","382199.75104003295","68"
"NWCOURT","296097.29087709985","90523.98278962026","73"
"CRTN","461980.3246932233","341255.4942075257","34"
"STMRYC","546639.7407146309","168295.2620637546","173"
"GLGQLL","259241.00995466896","665531.5357959769","226"
"HENLYIA","414830.0671994483","265950.5051034636","35"
"LLNLLI","250650.21783000638","199444.44270214165","68"
"SHPY","415004.97979128716","437445.01202098955","242"
"TLSRNAU","261000.3169847257","336100.3879271914","16"
"ECPK","348270.0916016203","392949.50286808255","40"
"PORTREE","148437.69774055117","843373.4123107962","4"
"SELMSAL","447429.8800285389","411130.3871424603","38"
"HOLYTWN","276399.936295675","659500.3898781696","38"
"CNNB","532380.0639101638","185039.94423595077","321"
"NCRAGHA","331947.2075218664","671655.0083164406","63"
"BRGDDIE","270269.82812005037","663955.0294325136","64"
"MORAR","167799.86415194473","793000.3058474998","8"
"WLOE","531349.8831216379","180043.5121160067","606"
"NBERWCK","354590.0911890061","685149.4792227801","40"
"WHWLL","453424.806387265","376185.12897699216","22"
"MSSPARK","253050.15982763778","663340.2288058642","63"
"HOOTON","334979.9526769903","378250.3147345286","196"
"YATE","370100.11218448","182499.9722381577","47"
"CODSALL","386440.189681037","303300.40410740016","48"
"HOSCAR","346860.0586110444","411545.3862846163","17"
"SCROYDN","532829.7696325192","164379.64369957638","98"
"SDBRYHR","516884.8654201088","185290.35962301935","8"
"CHEPSTW","353652.8193568159","193685.33195469284","46"
"LLDYBIE","261999.7935553432","215499.5883704651","10"
"SLSBRY","413661.7695292821","130153.37209957434","159"
"WVRTTEC","338740.92342223006","390215.9861618206","89"
"LMTNPIR","433286.7797275231","95517.14348606954","96"
"WLOO","332029.73893660714","398069.832955235","143"
"LLANDAF","314830.1610076842","179550.3594892315","181"
"PNZQUAY","147799.66022056655","30099.688209637912","2"
"WYGN","411529.91774080484","294219.82168066624","141"
"IVRKTHG","313144.4372054601","683349.6974807353","228"
"LEWES","541620.9625589158","109829.96940766877","216"
"CHLSFLD","546950.0242783579","164019.53371345386","88"
"MKIN","329939.7937901134","701509.5648356061","76"
"PWLHELI","237499.8146462299","334999.701797163","16"
"STEWRTN","241779.82720509745","646059.7469048144","68"
"HOWOOD","239479.8550801649","660449.6964286548","65"
"PENGAM","315029.97408749955","197569.63050716964","77"
"YARMTH","652000.2460645209","308100.2268529677","41"
"HULL","509199.99626378017","428800.13729749713","190"
"SDBRYHH","515465.2071355065","185709.59908110916","31"
"SNDOWN","459304.8090540924","84467.0431624687","48"
"BICKLEY","542369.968083139","168769.72356903827","184"
"BODMNPW","211029.87065832043","64057.896305382164","75"
"ELCT","525455.1970281671","178479.25176715263","3"
"DRMGLCH","278140.1188462753","665514.7855942087","95"
"LAPFORD","272654.9088162218","107949.91196222857","15"
"WLDMILL","290500.1806481541","181400.09869099036","34"
"CAMELON","286759.6920084212","680730.000363549","106"
"BRMLYSR","423989.74568998476","434400.3204488121","92"
"WCLIFF","586756.2908647023","185480.81202627288","223"
"BNSBDGE","521460.005499229","176230.35755095124","212"
"HBDNBDG","399499.91315229057","426800.4604160101","142"
"PENISTN","425105.04860899964","403274.4985109277","35"
"LAKEIOW","459037.8866927981","83308.53890819795","48"
"LYNGRIL","258919.92332810344","309720.02547374973","18"
"LTLHMPT","502540.33053039206","102180.32477948265","148"
"SWRBBDG","406235.09972205776","423494.46781161544","75"
"PONYCLN","303459.8522743663","181459.4543797864","38"
"HNTNGDN","523299.85788993107","271600.30178630556","89"
"WALMER","636409.6950098957","150339.92370013965","48"
"TISBURY","394560.1450281512","129059.85982589473","46"
"WARWPWY","426559.8526185051","265399.8230886715","69"
"BCKNMJC","537380.1816486424","169864.80520200642","50"
"WILMCOT","416764.08670252387","258338.36439866427","56"
"LNGBKBY","462399.7864875161","266679.49610397476","74"
"THATCHM","452752.00419211545","166360.72172851762","84"
"BLCKS","331007.8530573921","434110.0996480776","35"
"TODMRDN","393519.9437444927","424160.43711646117","133"
"WYLAM","412000.108687831","564499.9519852435","45"
"CRWHRST","576028.2333123104","112879.27698147018","51"
"FRINTON","623524.9579747735","220425.91711995605","37"
"GLNRTHS","329109.71286047134","697220.5103175264","44"
"NWSTEAD","452239.8425770786","352809.929179769","38"
"SDLG","614805.7997538495","136811.10714686595","44"
"WLNGBRO","490330.0628134229","268119.89105913433","80"
"WOLWCDY","542739.8483967208","178910.51633234456","189"
"SHTT","287419.9523307685","659840.4506335764","41"
"AUDLEYE","551599.9987346906","236299.90508273337","112"
"MOTO","326074.1351866238","390621.54738618684","118"
"WHHL","234210.0354981555","674089.475052852","78"
"ARNSIDE","346070.09449739626","478870.3355418112","36"
"QUNPARK","258134.9799137172","662554.6916774572","105"
"TAPLOW","491580.0299239857","181339.92838180496","115"
"BEDFDM","504167.1497712789","249744.48649234755","290"
"MARGATE","634719.7544248865","170550.3119278833","120"
"BDSTON","328400.0259460858","390799.4556184134","149"
"CRPNDPK","511817.93438053085","193404.06261481642","148"
"PAIGDVL","288952.2749568055","60450.337804554845","20"
"NEWSGAT","528669.8585122686","192219.79238454514","133"
"HASOCKS","530404.2243992208","115542.5532515102","155"
"SDON","414964.079631014","185198.93293785","217"
"WENHNGR","612825.0253956389","137240.10539044024","44"
"DIGBY","296062.0309747628","91520.26733985022","73"
"PNKRDG","392040.24120785267","313990.24520423694","66"
"RNFD","347749.92895352247","402559.57340801804","45"
"COOMBE","223914.95719597832","63534.75731544988","4"
"HDNS","399976.85916480323","312494.0441061299","70"
"HILSEA","466384.8200061505","103614.45855958198","162"
"ELGH","445732.3115277799","119071.1790857839","116"
"ACOCKSG","412399.68744285725","283499.8783832261","73"
"SHVN","386399.8174610531","786199.7838677401","80"
"WALAGRD","329019.7941162222","392889.8340797687","120"
"HULLBS","509099.70879615075","428800.0292145264","15"
"TLBYRSD","564474.3985641298","175131.37911036517","104"
"HROWDC","515474.22375145566","189454.98558185715","315"
"LUDO","278400.0579799731","381999.4621959938","52"
"AXMNSTR","329260.2152456003","98225.05891203886","39"
"HDON","522140.2746292687","188270.4265404885","152"
"HLTWHST","370420.317226031","563790.2720706173","49"
"BRGHLRD","531315.1663333531","105779.87484209938","80"
"DNSRSTP","299550.18072271335","144729.68983751567","50"
"NWCRELL","536739.071791094","177099.76514268975","144"
"GIRVAN","219030.07009196133","598379.8917871305","28"
"MLVRNLK","378223.10508782964","247510.3912525393","77"
"OULTNBN","652419.943713435","293140.13400157227","39"
"LLDEILO","263349.97192099085","222619.7088648819","10"
"KGUSSIE","275700.1254378832","800399.9634168424","28"
"BALISTN","267749.89462575014","663275.0608229294","64"
"GRPK","531749.8818994651","195470.48447877466","115"
"DAISYH","365910.0638039233","404879.8572577115","62"
"WWODVIL","380499.66939892113","160100.10038010654","1"
"SLEHOPE","568227.3000433241","182275.8023000405","96"
"ALDRSHT","486655.98154532595","150424.37391989765","211"
"DEIGHTN","416489.76115254464","419139.8938712433","44"
"LLWRDA","271500.2733820218","231000.54669671092","10"
"GNHT","558544.9894735108","174841.99827777088","175"
"CNST","356600.01679614105","734499.7885781962","49"
"BNTBY","505399.9761185532","409900.0706719432","48"
"GUNISLK","242749.67598737997","70829.96388925918","18"
"BEVERLY","503860.01009386405","439599.7902930785","78"
"QNTRLDW","184890.0725733185","60404.66833300225","12"
"NNTN","436469.6717379375","292190.1220024168","157"
"WDEN","393200.26460175274","422207.1987959946","45"
"OULTNBS","651920.108335135","292204.8322628246","33"
"NANTWCH","365319.9428721149","351939.9798571747","41"
"WHLE","410199.9194071304","277099.9990662303","63"
"GROSMNT","482799.7168693018","505269.82146727236","10"
"KEYHAM","245159.94183297362","56715.210664677696","25"
"NEWBRYR","448251.93353685073","166830.11979992833","44"
"HEDGEND","449674.2313620127","115000.24807669054","41"
"BSAUKLD","420890.3177679685","529169.5908636538","30"
"FSTR","488244.8092061304","234292.31379596837","34"
"HAMTSQ","332689.97050841834","389129.7937185904","435"
"DUNBAR","368079.7543478944","678489.7600156285","43"
"GOOLE","474414.23108876427","423752.7024179362","63"
"LEOMNST","350210.0690315402","258859.97620776773","45"
"CNTY","263725.12650411687","664554.8651452028","139"
"CARSWS","302889.8640025705","291879.7442312105","24"
"SMBG","392592.16131498566","415197.7835015986","53"
"EDMNGRN","534310.1619205766","193570.33493892645","180"
"GLNGHMK","577520.0127922771","168364.58754725748","274"
"WNCHSTR","447764.99413911183","129984.12423699457","150"
"LAYTON","332315.03199423256","438160.41382036987","49"
"SDSD","532856.8845661436","162746.8244421989","62"
"NWCSTLE","424598.11513785156","563811.0635812581","261"
"EBOURNE","560959.2015473985","99124.42574547956","171"
"FRATTON","465360.18476261396","100050.32309754778","308"
"NWCSTLL","424607.803370953","563795.5367536232","174"
"OXFPWAY","450121.71461359714","211963.04326628376","73"
"ASCOT","492200.2263886959","168299.79085075413","222"
"SWINTN","446160.0812381171","399060.1934048329","59"
"WATSTND","433314.74530188757","354124.7769429421","36"
"HENSALL","458559.9147840259","422819.64492433233","3"
"BEKSBRN","618942.137759872","156029.47695806954","51"
"NRTHCA","561618.2759179175","174425.49656742468","13"
"DGNHMDC","548974.7908598074","182980.22313615034","101"
"DANBY","470684.72840859997","508409.8105137327","10"
"LIVSTLL","533300.1124047062","181599.88523375895","390"
"POPLTON","455939.77275293047","453650.41605515766","56"
"ROTHCEN","442590.3026023054","393019.8304756479","60"
"HOYLAKE","321700.0502366129","388800.14648882416","118"
"WRMNSTR","387750.2788129993","145299.46081233316","68"
"REDCARE","461310.1423178722","524199.9061983881","67"
"EMPKAIR","445300.12441222084","325800.0065647819","106"
"REDCARC","460099.8358374647","524960.5532854563","104"
"MWRWSTN","535100.1203983756","192000.0070206466","81"
"SPITAL","333919.7746324801","383020.5171941393","194"
"LCHWNCH","236059.67668775038","657969.5179536524","64"
"FRWATER","314439.945665144","177939.4607720613","54"
"GOLSPIE","282550.2730680635","899749.6387544555","8"
"RUNCRNE","355759.8292187476","381390.3801926731","55"
"EPSM","520699.83874309703","160899.8858762911","287"
"AYRR","234059.7124237643","621389.9570296567","122"
"NLANRST","279519.8172622746","362259.97775301774","11"
"TONFNAU","256309.85236649096","303869.9815718363","18"
"SANWBUS","350400.1049962079","716800.4551836365","168"
"OKHMPTN","259220.34269132823","94430.13663113903","30"
"UPTON","327990.1701092726","388286.4613223919","31"
"PHBR","462973.0144691796","100089.93346770233","212"
"CFFT","260480.26604568606","660579.4458146649","66"
"INVURIE","377579.97141598834","821800.4669707952","74"
"GLAISDL","478329.854134665","505555.03700042795","10"
"KEWGRDN","519195.25133148197","176739.8269105538","396"
"WOLWXR","543899.2635157396","179012.19200149976","390"
"WHAILES","319819.9510373693","669770.4141942653","40"
"DEAN","425694.7908945512","127075.08953953988","36"
"DEAL","637424.2305394616","152583.70914777863","48"
"BILERCY","567500.0313098929","194999.78675049916","125"
"ESHER","514695.8454879221","165824.0669741897","82"
"GRLCHHD","224249.75917339337","691049.7257294824","16"
"HADMATP","473090.80431868753","208548.60701168043","86"
"WLVR","482064.78373205214","241508.43633546634","85"
"ASTON","408790.2388040557","289600.1150202481","212"
"MELDRTH","537729.8997854353","245500.55059731274","79"
"MINEBAN","297559.8210649242","146258.6438848825","25"
"LITLBRO","393840.0871183127","416279.59869100066","77"
"STRINES","397840.71352648956","386465.285597112","28"
"PLMS","544800.255808707","178819.6399069745","261"
"GNLN","332490.3082092407","387859.7070661634","195"
"ALBNHRC","547899.946488647","172900.1546859101","1"
"MTFL","258455.07590083012","661569.6054529796","105"
"WDMNSTR","528720.1414737164","159385.19300789654","72"
"BTHNLGR","534714.8492995334","182340.49273459218","307"
"QTRDBAT","528809.8633962021","176740.42589250742","380"
"WANBRO","493099.8456002746","150325.8264678083","80"
"BLNDLAC","331099.97793358687","399499.80052915507","143"
"LINCLNC","497571.11642601516","370888.5039319037","114"
"FORD","500215.0031569325","104279.77205461948","196"
"TAYNULT","200340.00769839383","731220.4170577612","14"
"ABWDXR","547259.8114094207","179033.8361856208","390"
"DORMANS","539661.8768963194","141507.99129079524","60"
"PENCOED","295999.93475430796","181700.42588494282","38"
"IVRGRD","270443.0254689499","868656.320382434","16"
"CAMHTH","534849.9361143179","183239.89010928117","161"
"NWELTHM","544009.771336468","173040.2283840648","188"
"SGFORD","515465.29735209316","182960.2573540319","64"
"DALTON","323100.1855179266","473800.5355723301","35"
"ARISAIG","166399.81589039633","786699.4739948119","8"
"FAMBDGE","585622.0891694978","197825.78127295023","52"
"PLKLHDE","258040.1864416911","663200.4893476435","105"
"PEMBRKD","197039.8156632153","203549.85528391163","18"
"WKIRBY","321340.0860039055","386909.9640476428","118"
"CROWLE","478379.908751912","410999.8312942711","18"
"RTFDLL","470400.24708175834","380199.54569441767","37"
"ELMW","542249.7029321135","170660.451735491","163"
"HAVANT","471781.0944577278","106595.5212665133","275"
"MEADWHL","439121.1017079213","391344.49078406004","261"
"CHCHSTR","485889.9248518285","104319.81261575432","182"
"MKTR","510714.92147566634","388739.8835296062","18"
"GLGCLL","258734.7552854267","665124.7737791184","204"
"PLKLHDW","257580.21338297735","662840.224343635","43"
"WLWYNN","524697.0937011089","215420.47771515715","87"
"SIVRST","533915.9883345244","192420.36034436437","170"
"KENR","523559.8039491193","183239.74235408666","319"
"GARW","355500.30100149725","399300.1607461654","42"
"ILFORD","543570.0230999554","186500.4684466513","328"
"BRIERFL","384529.99246544327","436438.1363119718","34"
"COLNE","388134.93581551383","439849.9018518524","34"
"ADLC","391200.162334912","380299.7405050571","39"
"NMPTN","474735.5405176176","260470.2110898571","144"
"SHRKSKS","455515.06481442763","381194.6397261333","42"
"FORRES","303018.19110031886","859072.6762110284","34"
"WDNYMNR","415450.0296784996","277569.6181415453","77"
"BOWESPK","530245.1337043179","191469.98673373973","115"
"CBAY","285099.77316194976","379100.3179449511","83"
"DRKGW","515986.90769176173","149868.52705025414","28"
"HALSWTH","638868.2020334604","277867.47971561423","33"
"TREORCY","295940.2567689375","196489.88961846696","61"
"WCHAPXR","534630.3604849844","181887.56561703037","390"
"WALERTN","339750.2735317225","386189.66009332176","63"
"SHAMPTN","352929.34526700934","176374.1994689051","68"
"DLWYDLN","273740.13670911675","352189.91750078084","11"
"HTRWAPT","507380.6256333335","175894.98658546188","312"
"RNHAME","552094.7649761743","182029.83924705768","101"
"CSBY","66472.30521399848","798180.043098796","2"
"ELTON","476990.16691151675","340029.4915812455","2"
"KRKC","273491.3063900619","612217.646282288","18"
"SETTLE","381726.2593074556","463477.71619339136","18"
"LISKARD","224760.33980181502","63694.67296185423","107"
"BROUGH","493870.2732957581","426555.1411338346","167"
"PNGEE","535395.0417164691","170719.75791417435","123"
"WIKFORD","574512.34649652","193693.85569810664","172"
"ERLSTWN","357750.2179888329","395120.5452846508","114"
"BARKING","544409.8391793935","184339.6635334858","469"
"DANESCT","314446.7668807987","178673.5454441209","54"
"WNCFILD","476323.81222076126","154546.18076260324","69"
"BEDYN","428019.7269486516","164586.18819971563","46"
"WESGTOS","632399.892683845","169999.5473614232","52"
"PRINRIS","479964.0697904813","202758.15823424555","111"
"STONE","389670.07535496406","334554.5012340238","32"
"ROMSEY","435669.2422430011","121581.31120247568","109"
"TURKYST","535129.7547086733","198900.39890294615","76"
"WYTH","409250.33488469565","275774.463314056","35"
"HOLTONH","394600.33636588336","90200.35750419289","34"
"HRNEBAY","617130.2931601857","167449.87339401396","80"
"BUGLE","201670.01832124303","59335.34293356366","12"
"MEXBRGH","447300.0876992194","399599.9263095222","27"
"FAREHAM","456970.80027188297","106256.7931265553","183"
"PARBOLD","349079.8776266558","410739.72585538484","63"
"WDGRNPK","541849.7806602344","185354.76992087072","141"
"MLDSWTH","351220.2880305596","370779.55294274545","37"
"SPRNGBN","260570.27515513345","667670.4819073654","133"
"BOORCHY","230032.81657821013","739441.0954661465","9"
"DUNKELD","303079.9411707131","741680.5537385676","24"
"SAXILBY","489199.9738718806","375299.6852776698","44"
"OLDROAN","336990.09101827897","399329.61702048354","124"
"ALBNYPK","547855.2048191545","172859.9039009401","172"
"GOXHILL","509940.03270008677","421309.88192976924","16"
"SHBRYNS","593985.6797958289","185043.86880676408","163"
"ELSC","438080.2472667756","400370.2904144875","75"
"LHVN","518621.0339075243","132520.05813358177","83"
"FENITON","309484.84280422213","99355.54220621398","26"
"PTALBOT","276673.1594205597","189681.1849355934","90"
"BRTJYC","464489.83377713105","343329.97836002964","21"
"PAIGNTN","288959.6977482664","60600.3523681892","80"
"STMGTS","516810.04336705845","174254.52225549845","206"
"BORTH","260899.74941324824","290100.5293011226","31"
"THPLESK","617844.9928971354","221284.4600582376","81"
"TOPSHAM","296646.1736615534","88418.48458751515","73"
"ASHURST","550725.8535737671","138800.87919856096","30"
"KELVEDN","586264.3052063396","219240.9467830566","83"
"KRKH","264300.2785078278","659974.7746102457","66"
"PEMBROK","199160.18514854592","201129.60502828058","18"
"PENZNCE","147587.6398242739","30598.782437419097","74"
"INGTSTN","564982.2292267687","199164.85758692335","84"
"GARSDLE","378870.2274579013","491810.17278780486","15"
"CSFD","443255.01957190526","120654.75447878861","36"
"HOLSLIB","234334.62792531602","103890.09968059638","7"
"STRNRR","206199.82521259954","561399.9333039266","10"
"DVHL","407445.1006018599","378125.415219817","26"
"RBRYSTN","264199.8257668495","668099.5957113968","67"
"BRUCGRV","533794.7873962726","190110.2844994539","170"
"EGRNSTD","538800.0102109115","138199.79650249725","60"
"CULHAM","452915.25882554904","195275.83485371235","34"
"HRNBPK","431130.1451346564","453860.2989765147","60"
"COLSTWN","530091.2952992301","159755.9070539727","72"
"ADNL","360200.0481632163","413134.70507429255","32"
"TADWTH","523100.31209259084","156200.47619384053","72"
"TRIMLEY","628080.2326949921","236100.32594754244","36"
"GLDTHRP","445644.8419252914","404390.2488498804","32"
"WBRMPTN","525380.1801245504","178000.0467953625","206"
"WDULWCH","532750.092064562","173030.42596062913","123"
"CSGT","436215.02336669614","434429.77287151257","70"
"SNDWDUD","399309.7236343706","290085.2787967803","148"
"BOWBRKH","489603.8453610986","234787.10613521276","34"
"WDON","524830.0688189471","170650.4623614201","597"
"CHETNOL","359777.68477884965","107584.86053091605","16"
"DRBY","436182.3076685241","335593.4263184385","363"
"ELTR","519080.09801500646","196320.2660894221","230"
"TRFDPK","379470.07438656356","395385.49117262696","30"
"EPSDNS","522806.3244003545","159759.4790308911","72"
"BARWHVN","506199.6811211896","423530.0720297791","16"
"MANRPK","541972.9068664111","185715.44942983834","328"
"HNDSHWT","402539.9204025511","289719.8469067817","120"
"DIDCOTP","452523.2413078513","190506.71059967525","258"
"CRSNGTN","339400.1905474","385040.2932832556","141"
"MENHENT","228970.21851246778","61260.33624635966","16"
"WINCHLS","589973.8987232128","118400.53314705822","24"
"LRDGFD","500263.92082345264","150030.22447058943","114"
"PHLD","253280.2820352627","660139.9672780465","62"
"PLTH","392354.0425775193","796749.7011595676","41"
"BXTD","549688.0769344979","123340.88817804767","31"
"KRKYCEN","450109.77150755806","356138.3149666396","42"
"BGRN","400609.75989895215","273670.38113283203","113"
"EFARLGH","573484.0562808033","153607.45509581323","42"
"CROUCHH","530584.9165725284","187504.98130139493","141"
"ELSN","357300.11387012736","638500.1167180939","12"
"BRKNCPK","332090.0532911972","388990.365677494","239"
"NTHWICH","366949.79524396965","373943.05085872865","37"
"GIPSYH","533320.718306555","171234.8387140698","131"
"PYLE","282322.38927823596","182076.1681174115","28"
"ESTHRAK","334721.1627298494","379404.3625091332","194"
"WDND","410710.25027702795","271745.1775985555","33"
"BCKY","329535.6339917445","363342.2670593166","31"
"FRZNGHL","415305.06788550696","436035.18306284747","134"
"SEAFORD","548177.745739195","99130.77614434302","72"
"HNLYOT","476380.1481030902","182270.1840332072","70"
"HUNGRFD","434013.78817852726","168545.16241905565","48"
"NTHRFLD","461904.97458512575","340845.09570821235","9"
"BRFRY","346300.1393097234","730900.1342098315","37"
"KNTBRY","438634.9199577711","167199.97262830724","41"
"PETSWD","544439.9300900826","167550.32571703143","270"
"CLYNDRW","211900.12378630263","219300.2100715086","27"
"COSHAM","465764.9117728084","105124.736487766","178"
"TULLOCH","235510.069724179","780240.3194503628","9"
"FRANT","560738.7737429829","136362.33213961645","51"
"KETR","486411.1578006891","278037.6355671795","157"
"KDRMNST","383866.0471024635","276298.9157767683","117"
"GNTN","317455.2645632317","174965.01750873227","237"
"CFPK","536520.202023592","174740.28730177","109"
"CMBSLNG","263949.87779427733","660619.4961679288","209"
"DISS","612730.1550392617","279660.4334438789","71"
"FLIMBY","302070.0073532011","533800.511562382","35"
"WMBY","518208.7671350542","185091.81151601934","38"
"HIGM","571556.1476956687","172613.29733287403","85"
"SHERBRN","364050.22816808685","116190.00439163565","43"
"TILHRST","467482.7082754043","175173.331349072","80"
"WRYSBRY","501400.12168726977","174200.37659958424","144"
"ELWD","409549.9635426104","274290.06068714045","34"
"KEYNSCH","365699.85557350644","168799.9782547424","2"
"DUKEST","261579.8249176522","665019.4644415574","66"
"CHSLHRS","543200.1542636404","169399.4694980136","163"
"ATHRSTN","430400.0879729784","298000.05424591806","37"
"OAKHAM","485690.0840260359","309029.652525024","39"
"CBGH","553471.8282661132","129725.0159477749","31"
"WHMDSTD","525520.3053388319","184725.46452644473","319"
"SPEANBD","222119.78431629596","781429.7717000114","9"
"LNLTHGW","300510.12471862545","677089.901451114","140"
"ALERTN","340922.3687070131","384977.6953660453","150"
"BARKRIV","547100.0236195443","183399.68433815794","141"
"STAMFD","502924.67543158686","306649.9589178123","35"
"PENHELG","262099.65373192957","296149.47973142023","18"
"SOTPKWY","444835.782664113","117012.58949126038","160"
"KNGW","321039.7519757904","670247.7872897233","40"
"HSFTLBD","422500.2230036531","441500.4137568368","96"
"PTFTMHL","446069.9986748373","422729.6951815537","64"
"STOKEOT","387952.8193143591","345645.1774465647","207"
"RIDNGML","401920.31787631946","561564.5154811109","42"
"KNGX","530255.5146978097","183018.70992292342","395"
"HEWOMTR","428551.6617591753","561971.5068566599","174"
"THAL","258870.13876134527","655110.3254542918","43"
"ALLENSW","441448.78699892707","514557.8671774174","65"
"CLYBANK","249768.23576016084","670121.0336615395","129"
"ABDARE","300486.05460112623","202736.41980820143","60"
"ANDRSTN","257959.94934140387","665300.5078114725","204"
"FRTMTLD","225599.83519158888","677530.05736395","87"
"ELSMPRT","340330.16862789495","376510.07434326416","79"
"WIGTON","325300.17407630436","548875.48955697","35"
"CADOXTN","313239.67704142444","168880.24709839135","126"
"WDST","538489.6754313384","189415.13802699733","150"
"SYSTON","462112.9122271293","311120.1191387122","31"
"VICTRIC","528899.9033118808","179000.46883336478","708"
"BERMPRK","435926.838431041","289411.78249519813","36"
"FGDHGWK","194534.82630029542","238199.741756337","12"
"VICTRIE","528901.2915884361","179000.50402223255","390"
"BIRCHWD","365179.85929867387","390785.3904132561","71"
"ROYBDGE","227250.10671380474","781029.7051728016","9"
"AMERSHM","496378.42835728824","198167.51030717394","70"
"NWTA","426599.68833218614","524359.864030359","30"
"TENBY","212939.69868580383","200599.66681106377","20"
"DALSKLD","533525.0449632147","185005.3948844503","321"
"GNWH","537995.8479273608","177342.90609971643","180"
"NWTH","395639.15655280685","395516.16374423745","47"
"ARCHRAT","231180.6630340419","704519.4992450635","16"
"NAIRN","288159.98357241845","856009.5338193347","34"
"SCNTHRP","489400.0336024523","410799.58791326074","46"
"FIVEWYS","406010.29078375583","285909.6389464365","143"
"EDGH","337170.18611532275","389949.4962610852","128"
"CWDNBTH","316569.72971244453","691849.9920557296","66"
"OREE","582458.1346617689","110693.36270158942","85"
"LNGEATN","448040.02966151095","332185.4391516161","115"
"UPRHLWY","529750.210202277","186630.06092433026","141"
"DUDESTN","408830.03026315884","287834.8732187613","145"
"FRESVIL","379100.06099237857","160400.38339351158","1"
"HADFILD","402400.02883323224","395999.66608444613","48"
"BCSTN","458550.2362783939","223111.8861878072","64"
"WKFLDKG","433880.0332053152","420365.3220872498","135"
"NWEMBLY","517689.92116249725","186197.98290107033","315"
"DRMFCHR","226799.76112372015","675500.4381210908","38"
"HRNSY","530899.653846814","189200.0779015203","183"
"BRNYARM","646000.2771808979","305300.53094780236","4"
"WKILBRD","220869.6953169277","648429.6156258695","37"
"LENHAM","589130.0851369564","151849.51960423563","54"
"BORNEND","489456.2342445706","187260.4298520519","80"
"SKENTON","517339.66937653895","187068.875412679","315"
"FURZEP","488294.1891876719","182334.16582737386","52"
"HMST","600090.2417626847","133770.3623823871","36"
"PNMNMWR","271821.038068394","376556.5784380019","24"
"KNRSBGH","434804.74973364035","457129.758735772","58"
"NRBERTH","212050.3561379055","214710.3339377304","18"
"MOBERLY","377874.69466771","381410.2729264127","37"
"BRSDE","262099.93687850397","660379.4709581059","66"
"NDULWCH","532949.8239673217","174570.1517279257","122"
"LYTHAM","336509.97314023983","427420.0482578154","35"
"KNLY","532419.665282739","160120.52526942687","133"
"NWCMNCK","261888.60704162397","614205.5781822386","18"
"ARUNDEL","502444.3061317365","106416.66439702516","69"
"DENT","376424.90597220126","487480.3279354662","14"
"FRIMLEY","487430.091263973","157716.97538208799","74"
"STALBNA","514525.91355686553","206413.8110333609","44"
"POKSDWN","412440.1427162073","92400.43886787698","69"
"WEALING","516666.23518403934","180734.58504035056","216"
"ILKES","447438.1203236136","342703.96594066016","45"
"RSAY","209000.29975295663","664799.756771257","28"
"BRGEND","290768.69064227527","179847.80843693268","160"
"LLDODW","305929.8591754881","261360.2289888974","10"
"NWTP","311100.10841564223","291299.7566949609","24"
"KILWNNG","229599.90571495492","643600.0423699422","156"
"WHTTON","514220.08477331337","173570.4968526176","215"
"KNYMPTN","266212.0360598281","116909.73943245155","14"
"NWTL","266450.30352648115","660450.3918882579","203"
"RUFDORD","346680.0747240912","415629.8355273416","30"
"NWTM","271579.9082858191","798449.5390287419","13"
"ELYY","554350.155460214","279440.2157364094","193"
"KENTHOS","536039.8311278664","169944.60839159536","123"
"ROMILEY","394159.7643834099","390803.9881504224","97"
"FISKRTN","472999.8382057381","351999.7485020197","36"
"WMER","341420.0878094207","498609.84601226647","32"
"BAILDON","416304.7493207512","439359.70239432773","40"
"SHADWEL","534935.3082286019","180939.75233701995","581"
"HEYFORD","448289.9968357397","224750.15816532896","25"
"PLMPTON","536420.0804200161","116147.84158857953","41"
"LLISHEN","318109.8719355699","182199.50170843175","101"
"DRHM","427000.1225255414","542800.1456571836","121"
"NWALSHM","628159.7286767026","329739.51530587283","35"
"DEPTFD","537160.0017482709","177390.41266346438","180"
"HASLEMR","489802.1750136358","132928.39880385037","117"
"SOUTHPT","333832.31343363423","417135.27268657385","206"
"ATHERTN","368347.1276373284","403715.7496416063","63"
"GNRSBRY","519833.9928381216","178382.65887900908","396"
