"id","x","y","weight"
"1800NE32681","390483.14353169966","411262.79788832954","124"
"1800NEH0441","392835.0515570316","416313.75651244726","20"
"2800S31042A","321661.0531244913","385988.07419531175","1"
"2800S31042B","321552.0960055773","385963.94760536624","7"
"1800EH06811","397328.11318815826","402061.95598390204","82"
"1800NE07671","388151.1073694151","405788.54429182946","28"
"1800SJ18651","376950.0268116534","394665.7530259232","11"
"2500LAA00342","379521.0790702845","421031.54406496545","18"
"1800SG05721","385553.0757985221","384682.76634014084","18"
"1800NE19651","389595.08360802976","414476.6858889198","16"
"2800S31041A","321895.039564293","386155.6911385361","1"
"1800EDH2971","398260.19688491133","404308.7364930873","12"
"1800NE07681","388162.1528630278","405754.58325699996","9"
"1800EDH0311","390725.19017690525","405618.9529404963","9"
"1800SJ18661","376837.02859008365","389761.8467764221","118"
"2500LAA00354","346605.07278842817","474856.28076355753","11"
"2500LAA00356","346285.0580726706","475455.1205658609","10"
"2500LAA00355","346206.0987247977","474419.03864949825","18"
"069000024180","360021.03064704046","389490.97658387106","29"
"2500LAA00358","341330.1426754228","408780.89736818225","10"
"069000024185","359861.0568863387","389303.8586395614","35"
"1800SG05711","385697.0497110516","384687.7787503337","31"
"1800NE19661","389538.12862833816","414471.69571018533","17"
"2800S31040A","321990.10700104194","385966.9616492824","1"
"2800S31040B","321970.0794051335","386003.7893439566","7"
"1800SJ04031","377334.07527766086","395803.8149721854","13"
"2800S31044A","321369.11013988126","386428.88262009394","1"
"2800S31044B","321351.0564060204","386447.87627962965","7"
"2590B0900","330699.2750822274","436234.4248111618","84"
"2590B0901","330649.2714794086","436290.36239077675","101"
"3890D048901","387360.9954275255","349010.6798291375","27"
"2590B0902","330839.318477776","437680.7578391371","34"
"3890D048902","387362.9883509235","349028.9189494971","27"
"069000024170","359950.011007751","389749.5863394039","55"
"1800SG05701","385809.0916130886","384697.67539661255","31"
"1800NE17011","389251.10954764206","413675.74793888093","54"
"1800NE32651","390456.14366282546","411586.72130168526","103"
"2500LAA00361","349110.0518530254","410848.6625749883","40"
"2500LAA00360","348433.0611434502","410263.99056399206","40"
"1800NE19671","389521.0897431587","414423.78216244647","16"
"2500LAA00362","348919.0550076906","413440.68484068726","8"
"2800S31043B","321510.1033224021","386064.9015291777","1"
"2800S31043A","321446.08497546986","386157.9861960164","7"
"1800SJ04041","377253.0724358558","395915.0160258219","12"
"2500LAA00375","370421.034090512","441060.5480143179","3"
"2500LAA00370","383133.8519613867","448879.60957934125","14"
"1800NE19681","389532.1401866592","414337.9779771997","17"
"2500LAA00371","355746.26497684704","422404.8882307019","12"
"1800NE17021","389340.1103722211","413602.8924883272","53"
"0690WNA02803","356134.009875736","389655.69839511963","2"
"3890D061901","387149.9554688675","352852.704913995","10"
"2800S31046A","321299.05213956116","386739.0574918014","1"
"0690WNA02802","356837.04541676445","388417.9229340648","2"
"2800S31046B","321266.05191226513","386839.7535118108","7"
"0690WNA02800","356844.0037958664","388429.7642705429","1"
"3890D061902","387139.00748048705","352817.9141583053","11"
"069000024150","359863.0629835935","390245.64771588217","55"
"069000024155","359904.04862689186","389974.94103302085","55"
"0690WNA02807","364711.02746238874","389547.9005787477","22"
"0690WNA02808","363174.9618728153","390249.6319107032","18"
"1800ED17331","391678.1320916131","403156.85171384295","10"
"2800S31045A","321327.07417379576","386598.9414223061","1"
"0690WNA02810","360481.9931619949","391038.71832301","1"
"0690WNA02811","360487.0441573062","391030.66547726473","1"
"069000024140","359839.0029505081","390450.0120958504","103"
"1800NE19621","389766.09361808054","414467.7399355075","56"
"3800C596401","385083.01070392004","353752.9363572701","27"
"1800ED17301","392137.177495654","405558.61355365976","133"
"1800NE32611","390802.1166802738","411451.84911391174","18"
"069000024130","359380.0696508342","387921.78988298005","67"
"1800NE19631","389745.1369585298","414501.7195195455","60"
"1800ED17311","392155.16749517515","405499.61773930705","133"
"1800SJ04001","376342.1000385016","396130.8882261675","160"
"1800EH06801","395566.004799262","397958.9242249982","19"
"2500LAA00339","349332.26669599814","445669.6090687015","40"
"1800NE32601","390936.10828585934","411508.8833065322","30"
"1800NE19641","389674.12012703717","414507.8844252638","17"
"069000024120","359131.093137324","387758.82475330826","67"
"0610VR501","365295.13173248305","371499.9054996946","26"
"2800S31026A","322484.09878900624","386434.67565900384","22"
"0610VR503","365620.11991493957","371566.6345089607","26"
"0610VR505","365556.1404543094","372233.84354089963","30"
"1800EH41541","394158.06028800446","395157.7781138376","126"
"2800S13150B","352894.0815174449","392591.6494484671","29"
"250012242","348012.3149995691","459054.4028717942","146"
"2800S31025D","322671.05867873214","386308.9987522974","14"
"2800S31025B","322548.06778454315","386304.99668105936","12"
"2800S31025C","322648.10120191716","386305.1446476509","4"
"1000DCLL3799","400132.1591519869","393381.765251614","11"
"2800S31025A","322715.05857017066","386178.7576156336","21"
"1800EH41551","394357.0790295812","395099.012545307","126"
"1800ED19951","389185.1140316341","402969.71291256236","32"
"9400ZZMATIM2","377598.03663420974","389779.86877259833","162"
"9400ZZMATIM1","377607.98485742614","389774.7038590166","162"
"450019581","399255.91702264146","427166.8743981747","57"
"0610VR520","364303.1022682972","379680.82625488285","15"
"1800ED19921","389658.1598873856","403571.757379489","32"
"0610VR521","365235.1024685261","363239.7732797325","14"
"0610VR522","365244.06476853404","363267.7436682236","14"
"0610VR523","351761.0510232327","377965.82232831005","17"
"0610VR525","361090.1095715836","374270.65665541164","8"
"0610VR526","361082.08561116457","374292.7509791219","6"
"250012225","348015.2949325841","460159.21954457136","82"
"250014888","350257.22110337135","464931.1739169491","33"
"2800S31028A","322063.1037549942","386877.10665315646","34"
"2800S54059B","331824.1963486598","401597.8993535149","9"
"450019589","398742.92687035364","427270.5785852297","57"
"0610VR527","361518.08656216506","374088.49687677313","5"
"2800S31028B","322120.0840236337","386874.0563170691","35"
"0610VR529","366816.1059541288","367328.6193775603","13"
"2800S54059A","331812.18822327023","401606.97467735014","9"
"450019585","398988.93241681025","427220.78026883304","57"
"450019584","399215.9472661503","427170.66469832347","56"
"1800EH41521","393680.03392856166","395384.58231920627","91"
"450019586","398903.9089578948","427202.55499701726","56"
"250012223","346638.21756846673","462645.00259424956","138"
"1800NF27381","372504.0953517021","395579.52180000284","36"
"450019570","400692.90897721035","426361.65081551974","56"
"1800ED19931","389348.137783437","403258.8249594019","33"
"450019572","400432.91586157796","426485.568295019","57"
"450019571","400685.9145319707","426375.6685688627","57"
"2800S31027B","322255.0702475014","386620.1367690522","17"
"450019578","399575.92191352905","426968.56325896084","57"
"2800S31027A","322248.05643359","386655.08090314723","23"
"450019577","399809.9379922143","426777.62192351127","56"
"0610VR517","354804.10676292784","373916.7019579787","5"
"250014897","352390.2795214006","426758.6534567658","39"
"0610VR518","359187.09740546905","375759.7574143083","2"
"450019579","399541.8884323814","426986.81375820586","56"
"450019574","400066.9296405237","426617.62199798494","57"
"450019573","400402.90089123964","426481.7835543789","56"
"1800EH41531","393890.08113920933","395290.9596844564","91"
"450019576","399904.92309534893","426729.66413049854","57"
"450019575","400040.9392651215","426622.62898429716","56"
"1800NF27391","372616.12396897655","395385.8398895501","35"
"250014895","353074.24048085965","430622.746217796","68"
"0610VR542","357941.1207651878","374475.6997768764","5"
"0610VR543","357947.0691311449","374416.681058696","5"
"0610VR544","365678.0872380811","377805.0405857628","8"
"1800ED19901","389822.1204744328","403735.61019565846","32"
"1800EH41501","395694.06829884805","394587.8119726333","10"
"250014868","333916.4011680663","448409.36029551167","186"
"250014862","355806.1341879416","436389.4652313981","2"
"1800SJ18571","370453.07955810847","389158.7424894502","16"
"0610CH17266","344615.92549624917","368036.52611591556","6"
"1800MABS0L1","381994.0804508735","385463.9855532985","30"
"0610VR531","367107.10054554505","366652.63062861917","13"
"1800ED19911","389607.0941306371","403561.63521517365","32"
"0610VR537","367130.1268006213","366668.6033627416","14"
"2800S54058A","332023.17056662706","401259.6535331632","9"
"2800S54058B","332041.15283490776","401236.9175099644","9"
"2800S31029A","321671.0560707494","386928.187506008","33"
"1800EH41511","393384.0460231511","395461.8701088328","91"
"250012219","388239.80570311117","446179.67178323213","67"
"250012210","347675.2628433959","462468.0138820743","293"
"250014873","371676.0535277721","438677.5713851602","15"
"250012212","346282.18039258","462818.04383912554","68"
"1800NC04801","380516.19117989566","406063.62234198925","174"
"3800C508201","385046.00015159434","355448.7990721102","4"
"2800S54055B","331028.1872283523","399509.97300396435","9"
"3800C508200","385018.01383751386","355428.97370803816","4"
"090079064807","347361.0286309242","480395.25050934963","2"
"1800MABS0J1","381980.09354575316","385460.701323544","33"
"0610VR551","366852.10963477124","367894.53569821507","13"
"1800NC04811","380748.16598712787","409840.8465487157","11"
"0610VR557","365710.112217438","373568.78375895007","78"
"250014859","363697.85187782435","467957.2203876721","1"
"2800S54056B","331090.193270885","399247.688467899","9"
"0600MA5074","388644.22473823425","374120.99195642694","9"
"1800MABS0K1","381987.0853028816","385461.89842703665","55"
"0610VR550","366875.1094199748","367897.8245049405","14"
"1800EB02651","385780.1347810304","398216.5362668525","61"
"1800WA15651","375130.1342482914","407375.9839595817","98"
"450019523","401616.92078327964","426009.61048164254","57"
"1800NF40301","382342.1928799229","400369.7577702827","82"
"450019522","401796.89195395133","426027.47299580055","56"
"450019525","401339.8925342337","426019.7657199756","57"
"450019524","401570.94362263766","425987.5667430636","56"
"2800S13159B","352399.0717899779","396652.89190695004","38"
"450019521","401871.8968038498","426047.5270828825","57"
"450019520","402035.90277200623","426058.60603285395","56"
"1800EB14631","387865.0865516335","398018.875898105","25"
"2800S54052A","330442.1679405348","400404.9701230711","9"
"1800NF27321","372550.1171880521","394986.81287672557","35"
"1800WA15661","375035.13735335245","407373.9291279685","95"
"1800SG05391","387886.0422497361","385851.7953582885","54"
"450019512","403335.917522715","425568.66780833784","56"
"450019511","403374.9278668268","425545.7754715142","57"
"450019514","403110.938130891","425753.5419298223","56"
"450019513","403155.87722952367","425740.88736326003","57"
"2800S13158A","350587.1190308522","393309.9157243317","27"
"2800S54054B","330774.1468978447","399799.8842120312","9"
"450019510","403532.89012789616","425358.7508114809","56"
"1800EB14641","388020.1138318073","397989.6621513164","24"
"069000012400","363702.01787645626","389598.81577398494","24"
"1800SG17371","393266.0963314699","388641.99449878355","13"
"450019519","402094.873392416","426081.54987469816","57"
"2800S54053B","330591.1858406776","400047.8158832584","9"
"450019516","402937.9229307301","425898.62724169646","56"
"1800NF30971","381040.0685865821","399081.70639606164","166"
"450019515","402952.9012429962","425895.6322974706","57"
"450019518","402753.90370959137","426038.59484887635","56"
"1800WK02171","358381.0664826408","405482.5884299812","160"
"450019517","402787.87608008645","426045.8459154734","57"
"1800NF27331","372396.0936310179","395245.7155661601","35"
"3800C533201","384660.0253653325","348452.13523975684","10"
"3800C533202","384644.96530838136","348461.0833883515","9"
"1800SG05381","387881.0679010694","386219.7204945878","54"
"1800NF27301","372420.099005304","394864.96671304025","98"
"1800WA15631","375447.1166626492","407394.6759340443","88"
"1800WK02141","358120.0748914375","405472.5531068243","384"
"2800S13157A","350371.11882845394","393430.67283350823","27"
"090079434214","349286.97587556054","485554.94426622195","4"
"2800S43010B","339712.044971732","384951.7570926255","239"
"450019509","403544.89755030285","425360.873493792","57"
"069000085356","356996.0138557307","389875.6464679142","1"
"2800S43010A","339701.02739059424","385006.63989785954","229"
"1800EB14611","387943.12560305436","398427.86909569247","25"
"069000085354","356576.0152057932","389615.90746852953","17"
"1800WA15621","375610.15186411305","407258.8703349296","99"
"1800NF30961","381053.10153521574","399105.01753628213","168"
"1800EB02641","385834.1237844599","398315.7236007574","59"
"1800SG05371","387657.08480858017","386435.9103128481","54"
"1800WA15641","375430.16423737485","407395.54341943556","98"
"1800NF42931","381333.12780081376","401179.5959413587","79"
"1800NC04851","382242.1654915612","411376.86095139524","13"
"2800S13156A","350212.0709502942","393330.87334062386","27"
"2800S13155B","350636.0726740516","393117.58765355905","32"
"1800EB14621","387792.09439925733","398074.69274291955","24"
"2800S43011A","339919.06234797166","384804.81874437357","160"
"2800S54051A","330401.20411483047","400569.8130257754","9"
"1800WA03661","364724.013074317","409147.86898289033","26"
"1800NF27311","372528.150529715","395000.9590795157","36"
"1800WF07091","377702.1380727116","402065.1107373549","49"
"1800NEH0401","388261.15295282094","407155.71420954325","12"
"1800NF30951","381067.07000670774","399129.99377930904","159"
"1800NB43301","386249.1689912131","403924.7602257244","297"
"1800EH41581","394249.0777784336","395135.6362817627","94"
"1800EB00031","385669.08987228066","395622.9716605594","104"
"1800NC04861","375464.16601075156","413688.70226486423","13"
"450019567","401233.9327641701","426042.6585363711","57"
"450019566","401235.9155403283","426027.7503359907","56"
"450019569","400882.9150659745","426271.7809791062","57"
"1800WK04781","352683.00233280606","403573.82534640655","55"
"450019568","400952.9192399955","426218.72252545785","56"
"2800S13155A","350596.0678701924","393148.936469137","2"
"1800EB38641","389805.0543017007","395687.70231745293","190"
"2800S13154B","350595.04978524725","392771.6557365891","33"
"2800S13154A","350619.08524578693","392820.69399244315","2"
"250012285","355100.2751151415","421523.9153984754","29"
"2800S43012B","340109.99433459854","384600.7910220022","199"
"1800NE44491","388278.11617963214","413035.91756237205","44"
"250012284","354745.2171955414","421578.6263114129","2"
"2800S43012A","340208.0730084903","384555.04756376345","201"
"1800EB14671","388091.0680485014","397678.7473153449","25"
"250012286","355153.23300583876","421915.953944428","13"
"250012288","352809.2518045835","422358.7964276251","30"
"1800NF27361","372126.1173352136","395522.774696027","36"
"1800SG44971","387501.04473395465","386926.94672760065","85"
"2800S48170A","343716.04284092895","386852.89961617836","7"
"2800S48170B","343682.03629021504","386829.9380789332","7"
"1800NC04871","375522.1532513832","413607.7361929804","13"
"1800NC02211","376360.0921187969","408094.9198226605","20"
"2800S13153A","351795.06153843494","392568.67881704913","11"
"1800EB38631","389515.0800308482","395715.9335438574","190"
"1800NE44481","388257.1016333285","413018.94809991133","44"
"2800S13153B","351786.06612242875","392546.7406336922","12"
"2800S43013B","340435.0671202157","384140.84395666147","77"
"1800EB14681","388070.1108231353","397554.8630622308","24"
"2800S43013A","340389.06037239765","384161.78335183207","76"
"250012297","354047.23403847305","421905.86933423183","122"
"1800WA03641","374427.1409710021","410935.9138599614","35"
"250012299","353429.2845134683","422661.576373154","13"
"1800WA15611","375633.1164820223","407267.65173363744","102"
"1800NF27371","372469.1179162279","395559.8109435261","35"
"1800SG44961","387272.12036542245","386723.856449727","83"
"1800EB00011","384670.15622056706","398028.6708026787","177"
"1800NC02221","381060.18314126314","408186.8477718444","22"
"1800WK04761","353118.9877321059","403987.92918697564","60"
"1800EH41561","395020.03707654384","394977.6540468484","91"
"1800SG44991","385992.0865073993","386276.6937745246","70"
"0610CH17208","349090.0313850199","348244.74870848266","2"
"2800S13152A","353181.05703449296","395974.83100624173","1"
"2800S43014B","340533.05164354487","384054.71938897745","77"
"2800S43014A","340543.04593112064","384028.78060083085","64"
"1800EB14651","388057.0969354245","397995.9092761726","25"
"1800NF27341","372274.0797101503","395332.65507854254","36"
"0610CH17202","349264.0523157661","348355.7185300036","2"
"1800EB00021","387203.08585933293","395665.6011233991","31"
"1800NC02231","378419.1216127048","414203.74682632094","55"
"1800NF40311","382320.19516738097","399988.79000498325","110"
"1800WK04771","353108.99917316","403723.66648518184","53"
"1800EH41571","395026.02581768617","394988.6617181923","95"
"1800WK02111","358113.0674600571","405444.6886736236","383"
"1800SG44981","385802.1003201008","386265.02463820146","57"
"250012271","349986.2464069775","430389.97291198466","44"
"2800S43015C","340836.0176966574","383817.9425754726","77"
"1800EB14661","388085.0974596601","397706.0198523273","24"
"250012278","364399.8733094367","476676.2143282335","2"
"2800S43015A","340801.0009680405","383828.94952634297","64"
"1800EB12001","387087.1195129938","401654.76473738265","50"
"1800NF27351","372121.1344369491","395499.88528500084","35"
"1800ANAR011","393574.06865905673","399286.74226340186","247"
"069000012480","363644.99698238436","389117.95305995346","41"
"1800EB00071","387492.1457812284","401441.8356190662","4"
"0600CO5008","376342.1072414209","369937.7694106093","4"
"0600CO5005","375530.1232818338","367105.74984660215","9"
"0600CO5003","380239.0649304671","365304.7365853595","9"
"1800NC41731","382367.134079021","404076.9352073117","137"
"2800S43003H","337849.0011379437","386736.82211537217","62"
"0600CO5004","375516.13559575356","367100.7042606415","9"
"1800WK04741","352969.02406037634","404205.9428905139","58"
"0600CO5001","380935.10026421683","364779.9102367242","9"
"3890D048602","387672.99903978885","348493.90197288693","27"
"0600CO5002","380235.03457864","365299.74708578805","9"
"0600CO5000","380921.0363138764","364772.735409763","9"
"2800S43004B","338161.01855579653","386339.7475691463","229"
"2800S43004A","338158.04725579213","386295.61344096495","187"
"3890D048601","387682.0369674868","348462.06216813595","27"
"2800S66003A","332580.1865126494","402607.8481207302","53"
"1800NF30901","378758.08774672425","400183.8826150136","14"
"1800NE32591","390942.0989783605","411526.6727003319","31"
"1800SG05441","387260.06717801065","384948.96476109035","51"
"2800S66003B","332540.1737241319","402666.61566283705","48"
"1800MABS0A1","381935.09510938765","385456.9794282631","21"
"069000012490","363980.96815441205","389235.09611814516","41"
"1800EB00081","384637.1480705021","398528.7586531475","399"
"1800NC41741","382444.1857032181","403712.94963277143","129"
"0600CO5018","377555.08338235476","364325.7369136842","4"
"0600CO5019","377693.08179149247","364262.67677805613","4"
"0600CO5016","376348.09132854716","366898.6909355013","4"
"0600CO5017","376334.0806770612","366888.9705348248","4"
"0600CO5014","376254.1303708094","367133.00856248144","13"
"1800SG17411","392320.0661987388","391222.8526703264","11"
"1800WK04751","352870.03544713947","404276.91706038936","1"
"0600CO5015","376249.11397086544","367104.9983589548","13"
"0600CO5012","378169.1175995331","368801.04951524775","4"
"0600CO5011","377424.11829062866","370089.92610087723","4"
"2800S43005B","338521.0400894588","386001.8222724389","227"
"2800S43005A","338667.0353740176","385933.72806973587","229"
"1800NF17931","380371.11535566853","401645.78546980995","29"
"1800SG05431","387083.0804695954","384744.96478925145","55"
"1800EB38671","389979.07111120323","395678.87133626326","145"
"1800NE32581","391076.1110904807","411630.88364802033","30"
"2800S66002A","332949.1853881284","402126.7886925462","53"
"1800WA15591","375918.1100586917","407234.6953553609","87"
"1800SG17401","392322.07964274555","391234.7534463123","13"
"069000012460","362656.0371473678","389141.78869016195","41"
"1800NC41711","381973.1441335006","404490.9709484907","114"
"1800WK04721","352971.03376735165","404393.9583804688","58"
"1800EB38661","389929.10505149025","395663.6254918407","192"
"2800S43006B","338995.033665158","385677.81263137836","189"
"2800S43006A","338997.0506981211","385632.8351387847","199"
"1800EB14691","388075.0996354506","397506.89967095555","25"
"1800ANAR021","393657.0474502904","399219.98684698954","16"
"069000012470","363027.03508486884","389117.62449073256","41"
"1800WK04731","352990.03974552924","404398.7755270626","61"
"2800S61108A","335840.1395267137","415589.74614258105","43"
"1800NC41721","382303.14723480615","404281.66519819776","137"
"1000DBVS3738","402059.1094023217","386866.8705641174","7"
"1800EB38651","389688.10568135546","395679.8368366213","192"
"1800NC02151","377742.14785180497","410482.6528742074","39"
"2800S43007B","339133.0166196471","385533.84143118886","187"
"2800S66004B","332091.2050260802","403505.8230011619","30"
"2800S43007A","339187.9954904408","385528.9079876471","189"
"2800S66004A","332070.1907840916","403510.7991385271","34"
"1800WA15571","375609.1040100664","406878.59635269985","12"
"1800SG05481","387466.07769013196","385436.92162935995","51"
"1800WK04701","353306.00983110326","404891.8682820443","61"
"1800NC41771","382801.1529702573","402718.88962525746","110"
"1800NF42921","381255.0962638668","401270.80274812353","74"
"1800SB13991","384640.10383029236","397037.8217837749","118"
"069000012440","362059.05327272974","389020.92816352815","72"
"0600CO5047","384535.04095145763","359622.903194198","1"
"0600CO5045","384731.0461132025","358947.1033508894","1"
"0600CO5046","384519.06796557066","359607.7141163372","1"
"0600CO5043","384020.0465642187","357543.92725518154","4"
"0600CO5044","384713.0257657574","358940.82007360086","1"
"2800S48166B","343982.0297746255","386321.68875751307","113"
"0600CO5042","380989.0239356342","357256.6910805556","4"
"1800WK38201","361761.0493739912","396433.60676075035","22"
"0600CO5040","376278.05324597587","359214.64844433713","8"
"2800S48166A","343903.0175864494","386420.75810057","128"
"1800ED17291","392141.18408073887","405772.9962777188","133"
"2800S43008B","339328.05942619004","385395.9313360476","189"
"1800NE32551","390846.0820848983","412034.96994981484","32"
"2800S43008A","339372.02967663907","385284.6593737276","199"
"1800SG05471","387325.0945929858","385198.7736313576","51"
"1800WK04711","353239.02572067734","404827.5549179452","58"
"1800NF42911","381186.1395068233","401374.9914730909","74"
"0600CO5058","378281.119832925","369563.94055208535","4"
"0600CO5059","376326.05315959384","360027.97895927564","7"
"0600CO5055","375491.1053006592","368167.7322572608","8"
"1800WK38211","361357.0193016089","396358.7930190814","21"
"0600CO5050","370573.13830753317","365850.8579440392","27"
"1800NC02171","379968.1271089043","410699.6876232351","37"
"1800NF30931","381116.07255391846","399221.0263094819","226"
"2800S43009B","339523.0523012219","385122.73083180387","199"
"1800NE32541","391039.1229892439","411873.71682596","31"
"2800S43009A","339525.02295216336","385167.6571139652","189"
"1800NEH0341","387672.150391871","404265.800477835","8"
"1800SG05461","387327.0528282534","385234.0354060682","55"
"1800WA15551","375811.16029628145","406828.7090088815","10"
"1800ED17261","392134.1372573868","406072.6195710291","155"
"1800NC41751","382453.18284724304","403459.9194269997","130"
"1800SB13971","385094.10247402015","396392.97340450983","118"
"0600CO5029","372642.0880665427","363402.89981534635","17"
"1000DBVS3774","401829.1108314393","386938.87338711094","6"
"0600CO5027","373063.0650337308","362892.9749176289","18"
"1000DBVS3776","402041.07578493457","386880.8809900904","6"
"1800NF42901","381152.08850270195","401450.67078325193","79"
"0600CO5028","373072.049056861","362849.9813128671","17"
"0600CO5025","373230.07583650475","362414.9904697846","17"
"0600CO5026","373244.06776436267","362417.91568165366","18"
"069000012420","364599.00990828685","389825.8800368728","22"
"0600CO5020","377684.04285226116","364230.9015780261","4"
"1800WK38221","361313.02739428345","396338.0140538918","22"
"1800NEH0311","388587.13679195585","405264.6680681676","10"
"1800NF17941","380592.0713856724","401947.0392548738","15"
"1800NE32571","391073.09132043866","411643.5727015261","31"
"1800NEH2971","386904.161116101","413930.8544265547","1"
"2800S66001B","331262.1964875978","402739.81307686627","9"
"1800NF30921","378743.0724519815","400531.0697698067","14"
"2800S66001A","331235.2046234677","402758.01020287245","9"
"1800WA15561","375786.1497651553","406808.9227619311","12"
"1800ED17271","392125.17661831033","405984.74277910986","153"
"0600CO5038","376552.0397845826","359128.8549977197","7"
"0600CO5039","376348.99733736616","359191.044912555","7"
"0600CO5037","376548.0230390113","359114.8573029512","8"
"1800SB13961","385236.1443691181","396191.7103127658","118"
"0600CO5034","378723.00016209634","358937.8925691147","8"
"1800NC02191","381882.15820752585","408968.8508816857","22"
"0600CO5032","371804.0602090272","364024.0049219057","18"
"069000012425","364845.0074333262","389592.74082309","22"
"0600CO5033","378733.02901776345","358950.9752176426","8"
"0600CO5030","372669.067160398","363397.62746411934","18"
"2800S48165A","344031.01888139424","386711.6470752339","128"
"0600CO5031","371795.0922666529","364010.9303361766","17"
"2800S48165B","343956.00206540496","386658.570396788","113"
"1800WK38231","360996.0190627314","396245.9408607288","21"
"1800ED17281","392129.15851707815","405831.98207721417","133"
"1800NF17951","380649.1316734315","401986.63357571734","14"
"1800ED44871","390359.1151131412","402354.68275131704","108"
"1800NEH2981","390227.09140358295","411580.7436230733","42"
"1800NE32561","391113.1292107511","411782.67810456635","28"
"1800SG05451","387268.0912213378","385036.83251828136","55"
"1800NF30911","378728.0720422559","400499.7633479907","14"
"1800WK38241","361053.06211627054","396270.9483342194","21"
"0600CO5089","377946.0836264788","369981.8969638425","4"
"0600CO5085","384811.04204791837","363059.933442604","41"
"0600CO5083","375258.03070773196","361353.7171059421","3"
"1800NE32511","391055.1149750831","412240.7219695381","20"
"1800MABS0H1","381974.1012150396","385459.8341738155","30"
"0600CO5080","375316.9924291488","361567.67929583177","6"
"1800ED17251","392132.14922791807","406150.72440059274","156"
"1800WK38251","360645.06703545374","396121.9062802688","21"
"250014831","354842.25026362593","429576.87009141245","118"
"1000DGMC3417","401209.14344057377","394611.7975668096","33"
"0600CO5097","381157.01950896624","356268.9166190755","4"
"1800ED17221","392116.18173457484","406306.84314546466","135"
"250014807","362687.0720175548","436667.53097077785","29"
"2800S48169A","346082.98934174894","385426.802774792","18"
"2800S48169B","346083.97084745084","385407.7656322358","17"
"1800ED19881","389974.1453977298","404087.9610437532","32"
"1800EDH0441","393733.1591111438","409425.99621216685","9"
"1800WK38261","360626.0744846028","396089.79933428625","22"
"250014802","358426.0245868586","467788.2102612192","19"
"1800MABS0F1","381964.11965898063","385459.87229517236","76"
"0610VR595","353524.0221171031","375418.78455183003","5"
"1800ED17231","392116.14288672677","406283.9245405762","30"
"1800NE44501","388461.13394705526","413073.62221265567","44"
"9400ZZMAVPK2","387291.1388112655","398411.6793846589","93"
"1800ED19891","389798.11578652955","403762.0301050349","32"
"0600CO5079","376960.0584464568","360771.8033911555","8"
"0600CO5077","376788.0469204593","360585.9608770276","8"
"9400ZZMAVPK1","387288.1102876967","398420.58797374583","93"
"1800MABS0G1","381970.10859261174","385459.8494198418","11"
"1800NE32521","390904.0952391824","412126.8654662389","36"
"1800ED17201","392128.1421559884","406327.627700564","53"
"2800S31034B","323670.0983916277","385485.8548883121","7"
"2800S31034C","323776.05663384614","385451.88181657484","7"
"1800MABS0D1","381952.0671675682","385457.80454325926","33"
"1800ED19861","390048.1705480977","404392.97644528066","37"
"0600MA5109","392245.0464381966","383406.93390682264","12"
"1800SG05401","387829.0652145833","385663.9255551945","54"
"1800ED17211","392129.18861401215","406319.61552005936","112"
"1800MABS0E1","381958.05950502405","385458.67166520585","195"
"1800ED19871","389996.1344084697","404265.7001229302","35"
"1800SJ18501","376451.0471456347","389234.9623847871","12"
"2800S61106B","334412.1328044955","415126.87832746253","23"
"2800S61106A","334121.1494164469","414974.7220769063","19"
"1800EDH0481","392602.1363692871","407222.79169760505","11"
"3800C594101","385406.03176867333","356529.90009015077","4"
"1000DCLL3801","400125.11732673325","393375.7575550534","10"
"1000DCLL3802","400371.13879062043","392971.8040038024","10"
"1000DCLL3803","399709.1437775157","393689.8429463595","11"
"1000DGMC3420","401026.17509619886","394237.8360187401","33"
"1800MABS0B1","381940.08589051606","385456.96033448196","29"
"1000DCLL3800","400046.1322933901","393598.5983624605","10"
"2800S31036A","322779.0399283685","385337.7022603817","1"
"1800SJ18511","375967.0632380164","389172.8727856446","22"
"1800ED19841","390150.15548404725","404792.9462698042","35"
"1000DGMC3419","400691.14334202895","394295.96895546245","33"
"1000DGMC3418","400890.1749646066","394872.7353196557","33"
"2800S31035A","323380.057177611","385422.9866459216","1"
"1800MABS0C1","381946.07823131146","385457.8274413249","15"
"1800ED19851","390072.16900106624","404582.6160052567","36"
"1800ED19821","390213.1409018556","405089.86616642296","23"
"1800NF40261","382934.2114801251","400599.75988048915","87"
"2800S31014B","324473.11481868045","386767.67441028287","117"
"2800S31014A","324492.10237971344","386769.04115047515","114"
"250014789","388073.8180770362","446438.5612666836","65"
"2500LAA00505","357378.20782618877","430801.78541787213","61"
"2500LAA00504","357265.16991291364","430744.6262810208","61"
"2500LAA00507","357441.1658446501","431243.9411564595","61"
"2500LAA00506","357500.1718752516","430963.6791507504","61"
"2500LAA00509","356969.13831091154","431265.6262300537","68"
"1800WA03701","371760.1597841644","409312.91720700875","178"
"2500LAA00508","357268.2011458552","431111.77869031206","64"
"1800WK38081","360332.037661118","397209.7549653085","32"
"1800NF27281","372085.10032579233","394336.8001735045","100"
"2800S13162A","353083.06945388165","396291.56540161645","9"
"1800EH04481","396805.0231935157","395188.6759477258","109"
"2500LAA00501","357071.18805553525","430988.85619193816","65"
"2500LAA00500","356977.19519964926","431281.6856626418","69"
